date,darshans,weekend,weekday,summer,temp_max,temp_min,humidity,rainfall,rolling_avg_8,google_trend_score,is_public_holiday,is_festival,is_brahmostavam,rolling_avg_7,day,month
2016-06-12,100625,1,0,1,35.2,26.6,60,0.0,86397.125,47,0,0,0,84308.85714285714,12,6
2016-06-13,91197,0,0,1,34.0,27.4,64,1.1,86348.375,49,0,0,0,84386.71428571429,13,6
2016-06-14,79388,0,0,1,34.7,27.1,62,1.1,85238.0,60,0,0,0,85651.0,14,6
2016-06-15,79388,0,1,1,35.1,27.6,55,0.0,84868.125,62,0,0,0,86330.14285714286,15,6
2016-06-16,74356,0,1,1,35.2,27.4,55,0.1,85462.375,80,0,0,0,86541.85714285714,16,6
2016-06-17,80547,0,1,1,35.1,26.3,61,2.3,85018.625,75,0,0,0,86339.71428571429,17,6
2016-06-18,94392,1,0,1,34.0,26.3,64,0.9,85615.625,70,0,0,0,86042.85714285714,18,6
2016-06-19,94382,1,0,1,32.7,24.9,77,4.8,87086.5,56,0,0,0,85699.0,19,6
2016-06-20,85200,0,0,1,31.5,25.3,82,3.4,86784.375,71,0,0,0,84807.14285714286,20,6
2016-06-21,77047,0,0,1,32.1,24.6,84,26.8,84856.25,46,0,0,0,83950.42857142857,21,6
2016-06-22,78680,0,1,1,33.5,24.6,76,3.5,83087.5,52,0,0,0,83616.0,22,6
2016-06-23,70116,0,1,1,32.7,25.9,73,3.7,82999.0,76,0,0,0,83514.85714285714,23,6
2016-06-24,73128,0,1,1,32.8,25.9,68,2.4,81840.0,73,0,0,0,82909.14285714286,24,6
2016-06-25,91846,1,0,1,32.9,26.2,63,0.4,81686.5,35,0,0,0,81849.28571428571,25,6
2016-06-26,86622,1,0,1,31.0,26.3,68,0.0,83098.875,35,0,0,0,81485.57142857143,26,6
2016-06-27,85079,0,0,1,31.4,25.5,78,8.2,82127.625,68,0,0,0,80377.0,27,6
2016-06-28,75850,0,0,1,29.8,24.9,80,16.2,80964.75,48,0,0,0,80359.71428571429,28,6
2016-06-29,75850,0,1,1,27.3,24.8,84,9.1,79796.0,46,0,0,0,80188.71428571429,29,6
2016-06-30,75850,0,1,1,30.6,24.7,72,1.3,79646.375,58,0,0,0,79784.42857142857,30,6
2016-07-01,67656,0,1,1,32.8,26.1,64,0.0,79292.625,63,0,0,0,80603.57142857143,1,7
2016-07-02,82530,1,0,1,33.0,26.9,63,0.4,78985.125,56,0,0,0,79821.85714285714,2,7
2016-07-03,84049,1,0,1,33.8,25.8,67,0.7,80160.375,54,0,0,0,78491.0,3,7
2016-07-04,72061,0,0,1,33.1,26.8,69,1.4,79185.75,62,0,0,0,78123.42857142857,4,7
2016-07-05,64573,0,0,1,31.7,25.8,73,2.9,77365.625,63,0,0,0,76263.71428571429,5,7
2016-07-06,66155,0,1,1,32.8,25.0,78,5.5,74802.375,60,0,0,0,74652.71428571429,6,7
2016-07-07,74555,0,1,1,32.8,25.1,71,2.1,73590.5,57,0,0,0,73267.71428571429,7,7
2016-07-08,87641,0,1,1,33.3,25.7,65,0.0,73428.625,83,0,0,0,73082.71428571429,8,7
2016-07-09,87641,1,0,1,33.6,26.3,59,0.1,74902.5,57,0,0,0,75937.71428571429,9,7
2016-07-10,95714,1,0,1,33.9,25.8,57,0.0,77400.625,31,0,0,0,76667.85714285714,10,7
2016-07-11,73952,0,0,1,34.4,26.4,55,0.0,79048.625,49,0,0,0,78334.28571428571,11,7
2016-07-12,71495,0,0,1,34.1,25.8,56,0.0,77786.5,69,0,0,0,78604.42857142857,12,7
2016-07-13,68345,0,1,1,35.3,25.1,56,0.0,77715.75,71,0,0,0,79593.28571428571,13,7
2016-07-14,69197,0,1,1,35.9,26.3,57,0.0,78187.25,59,0,0,0,79906.14285714286,14,7
2016-07-15,67087,0,1,1,34.8,25.8,72,13.4,78567.5,57,0,0,0,79140.71428571429,15,7
2016-07-16,81555,1,0,1,32.9,25.1,79,7.7,77634.0,75,0,0,0,76204.42857142857,16,7
2016-07-17,92627,1,0,1,32.8,24.6,80,3.1,76873.25,89,0,0,0,75335.0,17,7
2016-07-18,89020,0,0,1,32.7,24.6,79,12.3,77496.5,80,0,0,0,74894.0,18,7
2016-07-19,76072,0,0,1,30.3,24.7,80,5.8,76659.75,82,0,0,0,77046.57142857143,19,7
2016-07-20,73357,0,1,1,30.9,24.3,79,5.2,76924.75,64,0,0,0,77700.42857142857,20,7
2016-07-21,73872,0,1,1,30.4,23.8,77,5.5,77157.5,89,0,0,0,78416.42857142857,21,7
2016-07-22,72603,0,1,1,29.1,24.8,76,1.9,77848.375,76,0,0,0,79084.28571428571,22,7
2016-07-23,85717,1,0,1,29.1,23.7,83,13.0,78274.125,100,0,0,0,79872.28571428571,23,7
2016-07-24,88457,1,0,1,31.0,23.9,80,9.7,80602.875,67,0,0,0,80466.85714285714,24,7
2016-07-25,74953,0,0,1,31.3,23.7,85,9.2,81465.625,68,0,0,0,79871.14285714286,25,7
2016-07-26,71333,0,0,1,31.3,23.6,85,23.2,79256.375,77,0,0,0,77861.57142857143,26,7
2016-07-27,68458,0,1,1,31.4,23.9,83,6.0,77045.5,81,0,0,0,77184.57142857143,27,7
2016-07-28,66135,0,1,1,31.4,23.8,85,16.2,76093.75,79,0,0,0,76484.71428571429,28,7
2016-07-29,66377,0,1,1,30.3,23.9,84,10.8,75191.0,79,0,0,0,75379.42857142857,29,7
2016-07-30,82518,1,0,1,30.2,24.7,78,9.2,74254.125,73,0,0,0,74490.0,30,7
2016-07-31,84364,1,0,1,29.8,24.3,76,0.5,75493.5,68,0,0,0,74033.0,31,7
2016-08-01,67247,0,0,0,30.6,25.4,68,0.4,75324.375,77,0,0,0,73448.28571428571,1,8
2016-08-02,66425,0,0,0,31.7,25.3,62,0.0,72673.125,80,0,0,0,72347.42857142857,2,8
2016-08-03,57804,0,1,0,31.9,25.3,62,0.0,71607.125,81,0,0,0,71646.28571428571,3,8
2016-08-04,68407,0,1,0,31.4,25.8,65,0.2,69916.0,67,0,0,0,70124.28571428571,4,8
2016-08-05,70724,0,1,0,31.9,25.8,64,0.1,69909.625,80,0,0,0,70448.85714285714,5,8
2016-08-06,85807,1,0,0,32.6,25.3,63,0.0,70483.25,73,0,0,0,71069.85714285714,6,8
2016-08-07,83377,1,0,0,33.6,24.6,66,0.5,72912.0,79,0,0,0,71539.71428571429,7,8
2016-08-08,72065,0,0,0,34.5,25.4,62,0.0,73019.375,70,0,0,0,71398.71428571429,8,8
2016-08-09,68734,0,0,0,34.3,25.6,63,0.0,71482.0,86,0,0,0,72087.0,9,8
2016-08-10,68345,0,1,0,34.6,25.7,61,0.0,71667.875,84,0,0,0,72416.85714285714,10,8
2016-08-11,66213,0,1,0,34.6,24.8,62,0.0,71907.875,89,0,0,0,73922.71428571429,11,8
2016-08-12,70125,0,1,0,34.8,25.4,66,2.2,72959.0,79,0,1,0,73609.28571428571,12,8
2016-08-13,82037,1,0,0,34.9,25.9,68,2.8,73173.75,64,0,0,0,73523.71428571429,13,8
2016-08-14,104023,1,0,0,34.7,25.2,62,0.0,74587.875,73,0,0,0,72985.14285714286,14,8
2016-08-15,97034,0,0,0,34.4,26.3,55,0.0,76864.875,69,1,0,0,75934.57142857143,15,8
2016-08-16,80127,0,0,0,33.9,26.5,54,0.0,78572.0,84,0,0,0,79501.57142857143,16,8
2016-08-17,70504,0,1,0,34.0,26.2,54,0.0,79579.75,73,0,0,0,81129.14285714286,17,8
2016-08-18,67787,0,1,0,35.4,26.4,55,0.0,79801.0,74,0,1,0,81437.57142857143,18,8
2016-08-19,67787,0,1,0,35.2,26.3,54,0.0,79731.25,74,0,0,0,81662.42857142857,19,8
2016-08-20,80518,1,0,0,36.1,25.9,54,0.0,79928.0,75,0,0,0,81328.42857142857,20,8
2016-08-21,89669,1,0,0,35.4,25.8,57,0.0,81227.125,63,0,0,0,81111.42857142857,21,8
2016-08-22,83094,0,0,0,36.3,26.6,57,0.0,82181.125,65,0,0,0,79060.85714285714,22,8
2016-08-23,76021,0,0,0,36.0,26.8,58,0.9,79565.0,84,0,0,0,77069.42857142857,23,8
2016-08-24,72661,0,1,0,36.1,26.6,60,7.2,76938.375,90,0,0,0,76482.85714285714,24,8
2016-08-25,67261,0,1,0,33.7,26.2,67,4.2,76005.125,86,1,1,0,76791.0,25,8
2016-08-26,75738,0,1,0,30.4,26.3,70,0.8,75599.75,87,0,0,0,76715.85714285714,26,8
2016-08-27,84283,1,0,0,30.8,25.5,76,0.1,76593.625,70,0,0,0,77851.71428571429,27,8
2016-08-28,87037,1,0,0,33.5,25.1,70,3.0,78655.625,76,0,0,0,78389.57142857143,28,8
2016-08-29,80781,0,0,0,32.7,25.8,68,0.4,79470.5,78,0,0,0,78013.57142857143,29,8
2016-08-30,66506,0,0,0,31.6,25.8,73,3.0,78359.5,78,0,0,0,77683.14285714286,30,8
2016-08-31,56826,0,1,0,30.5,24.7,80,4.5,76286.0,61,0,0,0,76323.85714285714,31,8
2016-09-01,56005,0,1,0,32.4,24.7,73,3.1,73886.625,74,0,0,0,74061.71428571429,1,9
2016-09-02,56197,0,1,0,33.9,24.7,78,6.2,71804.625,77,0,0,0,72453.71428571429,2,9
2016-09-03,76137,1,0,0,32.5,24.6,71,0.1,70421.625,65,0,0,0,69662.14285714286,3,9
2016-09-04,85392,1,0,0,33.6,24.5,69,0.2,70471.5,65,0,0,0,68498.42857142857,4,9
2016-09-05,74308,0,0,0,34.0,24.5,59,0.0,70610.125,51,0,1,0,68263.42857142857,5,9
2016-09-08,62588,0,1,0,35.6,24.6,55,0.0,69019.0,80,0,0,0,67338.71428571429,8,9
2016-09-09,67938,0,1,0,34.4,24.9,57,0.0,66744.875,81,0,0,0,66779.0,9,9
2016-09-10,85435,1,0,0,35.4,26.4,64,4.8,66923.875,75,0,0,0,68366.42857142857,10,9
2016-09-11,91200,1,0,0,33.8,25.6,70,2.4,70500.0,68,0,0,0,72570.71428571429,11,9
2016-09-12,86567,0,0,0,31.3,24.3,75,8.2,74899.375,59,0,0,0,77571.14285714286,12,9
2016-09-13,78546,0,0,0,32.0,24.8,70,1.2,78695.625,60,1,0,0,79061.14285714286,13,9
2016-09-14,68574,0,1,0,29.7,25.1,77,3.8,78996.75,24,0,0,0,78083.14285714286,14,9
2016-09-15,69697,0,1,0,33.7,23.9,66,0.0,76894.5,25,0,0,0,77264.0,15,9
2016-09-16,67605,0,1,0,34.6,24.2,71,8.3,76318.125,39,0,0,0,78279.57142857143,16,9
2016-09-17,89260,1,0,0,33.5,25.2,69,0.6,76945.25,51,0,0,0,78232.0,17,9
2016-09-18,93657,1,0,0,33.6,23.8,64,0.0,79610.5,51,0,0,0,78778.42857142857,18,9
2016-09-19,73171,0,0,0,34.8,24.1,62,0.0,80638.25,46,0,0,0,79129.42857142857,19,9
2016-09-20,66453,0,0,0,31.8,25.0,66,2.0,78384.625,37,0,0,0,77215.71428571429,20,9
2016-09-21,58757,0,1,0,29.3,24.4,71,3.9,75870.375,51,0,0,0,75488.14285714286,21,9
2016-09-22,64464,0,1,0,32.6,24.7,65,1.0,73396.75,59,0,0,0,74085.71428571429,22,9
2016-09-23,67778,0,1,0,32.9,25.5,60,0.0,72883.0,38,0,0,0,73338.14285714286,23,9
2016-09-24,84787,1,0,0,34.4,25.5,61,0.8,72643.125,69,0,0,0,73362.85714285714,24,9
2016-09-25,90007,1,0,0,34.2,25.7,63,0.5,74790.875,29,0,0,0,72723.85714285714,25,9
2016-09-26,77856,0,0,0,34.0,25.6,64,0.3,74884.25,49,0,0,0,72202.42857142857,26,9
2016-09-27,80657,0,0,0,32.1,25.1,79,8.4,72909.125,45,0,0,0,72871.71428571429,27,9
2016-09-28,77369,0,1,0,32.6,25.3,76,0.6,73844.875,45,0,0,0,74900.85714285714,28,9
2016-09-29,83996,0,1,0,33.6,24.7,71,1.0,75209.375,47,0,0,0,77559.71428571429,29,9
2016-09-30,75487,0,1,0,33.7,25.4,66,0.2,78364.25,27,0,0,0,80350.0,30,9
2016-10-01,83546,1,0,0,32.9,24.3,65,0.0,79742.125,34,0,1,0,81451.28571428571,1,10
2016-10-02,77120,1,0,0,35.7,24.7,66,0.0,81713.125,36,1,1,0,81274.0,2,10
2016-10-03,52467,0,0,0,33.5,25.1,72,0.8,80754.75,55,0,1,1,79433.0,3,10
2016-10-05,86406,0,1,0,35.4,24.9,59,0.0,76062.25,39,0,1,1,75806.0,5,10
2016-10-06,86523,0,1,0,36.4,25.7,51,0.0,77131.0,58,0,1,1,76627.28571428571,6,10
2016-10-07,82721,0,1,0,36.0,25.6,53,0.0,77864.25,58,0,1,1,77935.0,7,10
2016-10-08,93119,1,0,0,36.6,26.7,52,0.1,78533.25,52,0,1,1,77752.85714285714,8,10
2016-10-09,95067,1,0,0,36.1,26.3,54,0.7,79673.625,57,0,1,1,80271.71428571429,9,10
2016-10-10,110662,0,0,0,35.4,26.1,59,2.0,82121.125,58,0,1,1,81917.57142857143,10,10
2016-10-11,101859,0,0,0,35.5,25.4,61,0.0,85510.625,46,1,1,1,86709.28571428571,11,10
2016-10-12,85307,0,1,0,35.8,26.9,58,0.0,88603.0,53,1,0,0,93765.28571428571,12,10
2016-10-13,75700,0,1,0,35.0,27.3,58,0.0,92708.0,54,0,0,0,93608.28571428571,13,10
2016-10-14,76914,0,1,0,35.4,25.8,57,0.0,91369.75,61,0,0,0,92062.14285714286,14,10
2016-10-15,91057,1,0,0,36.2,24.4,57,0.0,90168.625,71,0,0,0,91232.57142857143,15,10
2016-10-16,101018,1,0,0,36.5,23.6,54,0.0,91210.625,75,0,0,0,90938.0,16,10
2016-10-17,93800,0,0,0,36.4,23.8,53,0.0,92198.0,67,0,0,0,91788.14285714286,17,10
2016-10-18,78692,0,0,0,36.5,23.3,52,0.0,92039.625,61,0,0,0,89379.28571428571,18,10
2016-10-19,58047,0,1,0,36.7,23.1,55,0.0,88043.375,50,0,0,0,86069.71428571429,19,10
2016-10-20,66177,0,1,0,36.2,24.4,55,0.0,82566.875,63,0,0,0,82175.42857142857,20,10
2016-10-21,65457,0,1,0,36.4,23.5,53,0.0,80175.625,57,0,0,0,80815.0,21,10
2016-10-22,77325,1,0,0,36.2,25.9,50,0.0,78895.25,49,0,0,0,79178.28571428571,22,10
2016-10-23,86114,1,0,0,36.8,23.7,47,0.0,78946.625,62,0,0,0,77216.57142857143,23,10
2016-10-24,65487,0,0,0,36.2,22.5,44,0.0,78328.75,72,0,0,0,75087.42857142857,24,10
2016-10-25,62419,0,0,0,36.5,22.4,44,0.0,73887.375,62,0,0,0,71042.71428571429,25,10
2016-10-26,56395,0,1,0,35.9,22.5,47,0.0,69964.75,54,0,0,0,68718.0,26,10
2016-10-27,54697,0,1,0,34.8,22.6,47,0.0,67177.625,46,0,0,0,68482.0,27,10
2016-10-28,61063,0,1,0,34.8,24.9,54,0.5,66758.875,47,0,0,0,66842.0,28,10
2016-10-29,77713,1,0,0,31.7,24.8,78,5.2,66119.625,48,0,1,0,66214.28571428571,29,10
2016-10-30,80527,1,0,0,29.5,24.2,80,1.2,67651.625,29,1,0,0,66269.71428571429,30,10
2016-10-31,85191,0,0,0,29.9,23.6,80,1.5,68051.875,84,0,0,0,65471.57142857143,31,10
2016-11-01,81981,0,0,0,31.2,23.8,77,1.4,67936.5,100,0,0,0,68286.42857142857,1,11
2016-11-02,69317,0,1,0,30.0,23.4,77,1.2,69998.25,88,0,0,0,71081.0,2,11
2016-11-03,72408,0,1,0,32.9,23.5,74,1.3,70860.5,77,0,0,0,72927.0,3,11
2016-11-04,64915,0,1,0,35.5,22.6,55,0.0,72862.125,87,0,0,0,75457.14285714286,4,11
2016-11-05,81657,1,0,0,36.1,23.6,50,0.0,74139.375,89,0,0,0,76007.42857142857,5,11
2016-11-06,78140,1,0,0,33.9,23.2,58,0.0,76713.625,57,0,0,0,76570.85714285714,6,11
2016-11-07,63967,0,0,0,33.7,23.9,61,0.0,76767.0,60,0,0,0,76229.85714285714,7,11
2016-11-08,68953,0,0,0,33.5,22.1,62,0.0,74697.0,59,0,0,0,73197.85714285714,8,11
2016-11-09,64068,0,1,0,32.9,19.7,52,0.0,72667.25,55,0,0,0,71336.71428571429,9,11
2016-11-10,56244,0,1,0,32.8,19.6,54,0.0,70428.125,57,0,0,0,70586.85714285714,10,11
2016-11-11,67862,0,1,0,32.3,20.2,59,0.0,68794.0,78,0,0,0,68277.71428571429,11,11
2016-11-12,80248,1,0,0,33.0,21.3,65,0.0,68225.75,75,0,0,0,68698.71428571429,12,11
2016-11-13,80985,1,0,0,29.8,24.0,82,6.1,70142.375,65,0,0,0,68497.42857142857,13,11
2016-11-14,68007,0,0,0,32.5,23.7,77,0.6,70058.375,65,1,0,0,68903.85714285714,14,11
2016-11-15,57025,0,0,0,32.0,23.5,75,0.5,68791.75,77,0,0,0,69481.0,15,11
2016-11-16,56462,0,1,0,31.1,22.8,78,2.6,67924.0,64,0,0,0,67777.0,16,11
2016-11-17,60747,0,1,0,29.7,23.3,81,3.1,66362.625,43,0,0,0,66690.42857142857,17,11
2016-11-18,62112,0,1,0,30.8,21.1,74,0.0,65947.5,70,0,0,0,67333.71428571429,18,11
2016-11-19,70371,1,0,0,30.2,20.0,75,0.0,66681.0,65,0,0,0,66512.28571428571,19,11
2016-11-20,84047,1,0,0,30.5,21.3,70,0.0,66994.625,73,0,0,0,65101.28571428572,20,11
2016-11-21,67241,0,0,0,30.4,19.3,69,0.0,67469.5,62,0,0,0,65538.71428571429,21,11
2016-11-22,60605,0,0,0,31.3,17.7,65,0.0,65751.5,80,0,0,0,65429.28571428572,22,11
2016-11-23,57157,0,1,0,31.7,19.1,63,0.0,64826.25,82,0,0,0,65940.71428571429,23,11
2016-11-24,66687,0,1,0,30.7,18.2,67,0.0,64842.75,71,0,0,0,66040.0,24,11
2016-11-25,61637,0,1,0,31.1,17.1,67,0.0,66120.875,69,0,0,0,66888.57142857143,25,11
2016-11-26,81047,1,0,0,31.9,17.0,64,0.0,66232.125,81,0,0,0,66820.71428571429,26,11
2016-11-27,90025,1,0,0,33.5,16.5,58,0.0,68599.0,52,0,0,0,68345.85714285714,27,11
2016-11-28,72117,0,0,0,33.1,17.2,58,0.0,71055.75,69,0,0,0,69199.85714285714,28,11
2016-11-29,60807,0,0,0,32.7,17.3,62,0.0,69564.5,49,0,0,0,69896.42857142857,29,11
2016-11-30,55750,0,1,0,31.8,17.8,66,0.0,68760.25,66,0,0,0,69925.28571428571,30,11
2016-12-01,60150,0,1,0,27.0,20.6,82,17.8,68153.375,58,0,0,0,69724.28571428571,1,12
2016-12-02,62377,0,1,0,27.2,22.0,90,12.5,68527.5,75,0,0,0,68790.42857142857,2,12
2016-12-03,78559,1,0,0,28.0,22.6,91,7.8,67988.75,52,0,0,0,68896.14285714286,3,12
2016-12-04,73811,1,0,0,27.7,22.3,91,4.5,70104.0,64,0,0,0,68540.71428571429,4,12
2016-12-05,75577,0,0,0,27.9,21.2,85,0.8,69199.5,51,0,0,0,66224.42857142857,5,12
2016-12-06,60062,0,0,0,28.0,20.0,78,0.0,67393.5,53,0,0,0,66718.71428571429,6,12
2016-12-07,54953,0,1,0,27.3,17.6,80,0.0,65886.625,58,0,0,0,66612.28571428571,7,12
2016-12-08,57185,0,1,0,29.1,19.0,79,0.0,65154.875,75,0,0,0,66498.42857142857,8,12
2016-12-09,63590,0,1,0,30.2,17.9,70,0.0,65334.25,62,0,0,0,66074.85714285714,9,12
2016-12-10,81609,1,0,0,29.8,16.3,62,0.0,65764.25,66,0,0,0,66248.14285714286,10,12
2016-12-11,90067,1,0,0,30.2,18.0,60,0.2,68168.25,9,0,0,0,66683.85714285714,11,12
2016-12-12,71029,0,0,0,24.9,20.8,81,123.5,69606.75,10,0,0,0,69006.14285714286,12,12
2016-12-13,57019,0,0,0,26.7,21.8,92,24.8,69259.0,11,1,0,0,68356.42857142857,13,12
2016-12-14,53934,0,1,0,28.3,21.3,85,0.5,66939.25,9,0,0,0,67921.71428571429,14,12
2016-12-15,49658,0,1,0,27.4,21.3,88,2.8,66173.25,14,0,0,0,67776.14285714286,15,12
2016-12-16,66952,0,1,0,27.8,21.6,84,2.1,65511.375,17,0,0,0,66700.85714285714,16,12
2016-12-17,50630,1,0,0,27.7,19.2,84,0.0,66732.25,14,0,0,0,67181.14285714286,17,12
2016-12-18,78752,1,0,0,27.4,18.8,84,0.0,65112.25,13,0,0,0,62755.57142857143,18,12
2016-12-19,65587,0,0,0,26.7,16.8,83,0.0,64755.125,16,0,0,0,61139.142857142855,19,12
2016-12-20,62949,0,0,0,27.3,16.2,83,0.0,61695.125,16,0,0,0,60361.71428571428,20,12
2016-12-21,61463,0,1,0,28.7,17.6,78,0.0,60685.125,13,0,0,0,61208.857142857145,21,12
2016-12-22,60421,0,1,0,28.7,16.5,71,0.0,61240.625,21,0,0,0,62284.42857142857,22,12
2016-12-23,65842,0,1,0,28.4,15.1,65,0.0,62051.5,22,0,0,0,63822.0,23,12
2016-12-24,77884,1,0,0,27.6,14.5,70,0.0,64074.5,19,0,0,0,63663.42857142857,24,12
2016-12-25,82335,1,0,0,26.8,14.3,77,0.0,65441.0,19,1,0,0,67556.85714285714,25,12
2016-12-26,82577,0,0,0,27.2,14.5,75,0.0,69404.125,15,0,0,0,68068.71428571429,26,12
2016-12-27,80043,0,0,0,28.6,15.3,78,0.0,69882.25,18,0,0,0,70495.85714285714,27,12
2016-12-28,63748,0,1,0,27.7,18.5,79,0.0,71689.25,21,0,0,0,72937.85714285714,28,12
2016-12-29,77360,0,1,0,27.7,17.4,77,0.0,71789.125,18,0,0,0,73264.28571428571,29,12
2016-12-30,64455,0,1,0,28.0,16.9,76,0.0,73776.25,14,0,0,0,75684.14285714286,30,12
2016-12-31,80340,1,0,0,28.5,16.7,73,0.0,74280.5,10,0,0,0,75486.0,31,12
2017-01-01,102862,1,0,0,30.4,16.9,73,0.0,76092.75,11,0,0,0,75836.85714285714,1,1
2017-01-02,56770,0,0,0,30.1,18.5,69,0.0,79215.0,18,0,0,0,78769.28571428571,2,1
2017-01-03,43278,0,0,0,30.4,18.3,68,0.0,76019.375,21,0,0,0,75082.57142857143,3,1
2017-01-04,62387,0,1,0,29.2,18.2,68,0.0,71107.0,17,0,0,0,69830.42857142857,4,1
2017-01-05,61517,0,1,0,29.9,19.1,72,0.0,68900.0,16,0,0,0,69636.0,5,1
2017-01-06,62031,0,1,0,29.8,19.0,70,0.0,68621.125,20,0,0,0,67372.71428571429,6,1
2017-01-07,78469,1,0,0,30.4,19.5,69,0.0,66705.0,18,0,0,0,67026.42857142857,7,1
2017-01-08,92624,1,0,0,29.6,18.3,69,0.0,68456.75,19,0,0,0,66759.14285714286,8,1
2017-01-09,84477,0,0,0,29.9,17.1,68,0.0,69992.25,16,0,0,0,65296.57142857143,9,1
2017-01-10,63737,0,0,0,30.5,17.7,63,0.0,67694.125,16,0,0,0,69254.71428571429,10,1
2017-01-11,61552,0,1,0,30.7,18.6,61,0.0,68565.0,17,0,0,0,72177.42857142857,11,1
2017-01-12,57678,0,1,0,29.8,19.1,70,0.0,70849.25,13,0,0,0,72058.14285714286,12,1
2017-01-13,64117,0,1,0,29.3,20.0,70,0.0,70260.625,12,0,0,0,71509.71428571429,13,1
2017-01-14,84040,1,0,0,29.4,20.2,68,0.2,70585.625,12,0,1,0,71807.71428571429,14,1
2017-01-15,82242,1,0,0,29.0,19.2,73,0.1,73336.75,10,0,1,0,72603.57142857143,15,1
2017-01-16,87077,0,0,0,28.7,19.3,71,0.0,73808.375,12,0,1,0,71120.42857142857,16,1
2017-01-17,74628,0,0,0,29.6,17.4,67,0.0,73115.0,13,0,0,0,71491.85714285714,17,1
2017-01-18,70184,0,1,0,28.9,17.0,68,0.0,71883.875,9,0,0,0,73047.71428571429,18,1
2017-01-19,67357,0,1,0,27.9,19.9,64,0.0,72689.75,11,0,0,0,74280.85714285714,19,1
2017-01-20,63238,0,1,0,29.9,19.4,67,0.2,73415.375,12,0,0,0,75663.57142857143,20,1
2017-01-21,77464,1,0,0,30.7,22.3,69,0.1,74110.375,11,0,0,0,75538.0,21,1
2017-01-22,79137,1,0,0,31.4,21.1,67,0.0,75778.75,10,0,0,0,74598.57142857143,22,1
2017-01-23,73092,0,0,0,30.4,18.8,70,0.0,75165.875,11,0,0,0,74155.0,23,1
2017-01-24,65019,0,0,0,30.3,19.4,70,0.0,74022.125,13,0,0,0,72157.14285714286,24,1
2017-01-25,62717,0,1,0,30.0,20.9,71,0.0,71264.875,11,0,0,0,70784.42857142857,25,1
2017-01-26,75565,0,1,0,27.2,19.4,77,0.6,69776.0,11,1,0,0,69717.71428571429,26,1
2017-01-27,63332,0,1,0,28.7,22.9,83,17.3,70448.625,11,0,0,0,70890.28571428571,27,1
2017-01-28,82437,1,0,0,29.2,22.4,81,0.6,69945.5,12,0,0,0,70903.71428571429,28,1
2017-01-29,77283,1,0,0,30.4,20.6,76,0.0,72345.375,6,0,0,0,71614.14285714286,29,1
2017-01-30,64585,0,0,0,30.2,18.8,77,0.0,72322.75,9,0,0,0,71349.28571428571,30,1
2017-01-31,60227,0,0,0,31.0,19.1,71,0.0,70503.75,6,0,0,0,70134.0,31,1
2017-02-01,58254,0,1,0,31.6,17.6,67,0.0,68895.625,11,0,0,0,69449.42857142857,1,2
2017-02-02,56079,0,1,0,31.3,16.7,67,0.0,68050.0,10,0,0,0,68811.85714285714,2,2
2017-02-03,81599,0,1,0,30.6,18.0,71,0.0,67220.25,13,0,1,0,66028.14285714286,3,2
2017-02-04,78751,1,0,0,30.5,17.8,68,0.0,67974.5,10,0,0,0,68637.71428571429,4,2
2017-02-05,77686,1,0,0,31.2,17.5,61,0.0,69901.875,10,0,0,0,68111.14285714286,5,2
2017-02-06,68970,0,0,0,32.7,17.4,51,0.0,69308.0,8,0,0,0,68168.71428571429,6,2
2017-02-07,65674,0,0,0,33.5,18.1,42,0.0,68268.875,12,0,0,0,68795.14285714286,7,2
2017-02-08,58821,0,1,0,33.7,17.0,38,0.0,68405.0,8,0,0,0,69573.28571428571,8,2
2017-02-09,63487,0,1,0,33.4,17.9,46,0.0,68229.25,14,0,0,0,69654.28571428571,9,2
2017-02-10,66496,0,1,0,33.1,16.2,49,0.0,68883.375,12,0,0,0,70712.57142857143,10,2
2017-02-11,81687,1,0,0,32.5,16.5,58,0.0,70185.5,12,0,0,0,68555.0,11,2
2017-02-12,88299,1,0,0,31.2,17.4,64,0.0,70196.5,12,0,0,0,68974.42857142857,12,2
2017-02-13,71411,0,0,0,32.4,19.3,62,0.3,71390.0,15,0,0,0,70490.57142857143,13,2
2017-02-14,62166,0,0,0,32.5,21.1,67,0.0,70605.625,10,0,0,0,70839.28571428571,14,2
2017-02-15,60449,0,1,0,32.7,20.1,66,0.0,69755.125,12,0,0,0,70338.14285714286,15,2
2017-02-16,62181,0,1,0,32.2,18.2,62,0.0,69102.0,10,0,0,0,70570.71428571429,16,2
2017-02-17,62882,0,1,0,32.7,17.7,54,0.0,69522.0,12,0,0,0,70384.14285714286,17,2
2017-02-18,83037,1,0,0,33.2,18.4,56,0.0,69446.375,8,0,0,0,69867.85714285714,18,2
2017-02-19,87516,1,0,0,34.7,18.3,57,0.0,71514.0,13,0,0,0,70060.71428571429,19,2
2017-02-20,64046,0,0,0,36.8,19.9,53,0.0,72242.625,11,0,0,0,69948.85714285714,20,2
2017-02-21,67007,0,0,0,37.0,21.2,52,0.0,69211.0,13,0,0,0,68896.71428571429,21,2
2017-02-22,63013,0,1,0,37.3,20.8,53,0.0,68660.5,13,0,0,0,69588.28571428571,22,2
2017-02-23,58413,0,1,0,36.6,23.0,59,0.0,68766.375,9,0,0,0,69954.57142857143,23,2
